,username,GazeEventDuration
1866,P1,292
1867,P1,358
1868,P1,225
1869,P1,267
1870,P1,133
1871,P1,308
1872,P1,358
1873,P1,183
1874,P1,333
1875,P1,167
1876,P1,617
1877,P1,208
1878,P1,692
1879,P1,133
1880,P1,208
1881,P1,283
1882,P1,283
1883,P1,200
1884,P1,242
1885,P1,233
1886,P1,175
1887,P1,425
1888,P1,117
1889,P1,175
1890,P1,208
1891,P1,350
1892,P1,192
1893,P1,383
1894,P1,333
1895,P1,142
1896,P1,292
1897,P1,392
1898,P1,183
1899,P1,200
1900,P1,142
1901,P1,175
1902,P1,67
1903,P1,150
1904,P1,192
1905,P1,317
1906,P1,100
1907,P1,400
1908,P1,325
1909,P1,1000
1910,P1,208
1911,P1,417
1912,P1,267
1913,P1,208
1914,P1,208
1915,P1,133
1916,P1,142
1917,P1,317
1918,P1,367
1919,P1,275
1920,P1,275
1921,P1,500
1922,P1,450
1923,P1,242
1924,P1,258
1925,P1,400
1926,P1,167
1927,P1,242
1928,P1,208
1929,P1,67
1930,P1,208
1931,P1,100
1932,P1,150
1933,P1,333
1934,P1,183
1935,P1,225
1936,P1,117
1937,P1,92
1938,P1,200
1939,P1,308
1940,P1,250
1941,P1,517
1942,P1,108
1943,P1,300
1944,P1,133
1945,P1,217
1946,P1,208
1947,P1,192
1948,P1,517
1949,P1,292
1950,P1,550
1951,P1,292
1952,P1,450
1953,P1,192
1954,P1,275
1955,P1,242
1956,P1,142
1957,P1,300
1958,P1,133
1959,P1,317
1960,P1,325
1961,P1,450
1962,P1,383
1963,P1,142
1964,P1,142
1965,P1,108
1966,P1,117
1967,P1,308
1968,P1,100
1969,P1,150
1970,P1,208
1971,P1,575
1972,P1,258
1973,P1,217
1974,P1,250
1975,P1,200
1976,P1,183
1977,P1,117
1978,P1,83
1979,P1,225
1980,P1,367
1981,P1,408
1982,P1,125
1983,P1,317
1984,P1,200
1985,P1,183
1986,P1,225
1987,P1,317
1988,P1,92
1989,P1,142
1990,P1,658
1991,P1,183
1992,P1,67
1993,P1,167
1994,P1,392
1995,P1,217
1996,P1,200
1997,P1,67
1998,P1,150
1999,P1,375
2000,P1,192
2001,P1,175
2002,P1,108
2003,P1,75
2004,P1,150
2005,P1,125
2006,P1,225
2007,P1,442
2008,P1,300
2009,P1,258
2010,P1,167
2011,P1,142
2012,P1,417
2013,P1,200
2014,P1,167
2015,P1,83
2016,P1,192
2017,P1,92
2018,P1,167
2019,P1,117
2020,P1,292
2021,P1,817
2022,P1,450
2023,P1,208
2024,P1,225
2025,P1,183
2026,P1,225
2027,P1,225
2028,P1,517
2029,P1,225
2030,P1,258
2031,P1,292
2032,P1,200
2033,P1,167
2034,P1,258
2035,P1,83
2036,P1,100
2037,P1,250
2038,P1,217
2039,P1,408
2040,P1,200
2041,P1,275
2042,P1,242
2043,P1,308
2044,P1,417
2045,P1,92
2046,P1,258
2047,P1,125
2048,P1,167
2049,P1,292
2050,P1,75
2051,P1,192
2052,P1,292
2053,P1,267
2054,P1,392
2055,P1,258
2056,P1,67
2057,P1,233
2058,P1,167
2059,P1,550
2060,P1,117
2061,P1,200
2062,P1,67
2063,P1,117
2064,P1,183
2065,P1,550
2066,P1,183
2067,P1,192
2068,P1,300
2069,P1,308
2070,P1,325
2071,P1,250
2072,P1,242
2073,P1,192
2074,P1,92
2075,P1,100
2076,P1,283
2077,P1,533
2078,P1,550
2079,P1,142
2080,P1,225
2081,P1,233
2082,P1,217
2083,P1,533
2084,P1,442
2085,P1,350
2086,P1,833
2087,P1,283
2088,P1,342
2089,P1,258
2090,P1,333
2091,P1,225
2092,P1,267
2093,P1,292
2094,P1,608
2095,P1,275
2096,P1,142
2097,P1,283
2098,P1,258
2099,P1,175
2100,P1,267
2101,P1,117
2102,P1,75
2103,P1,283
2104,P1,208
2105,P1,317
2106,P1,250
2107,P1,175
2108,P1,192
2109,P1,217
2110,P1,83
2111,P1,283
2112,P1,567
2113,P1,950
2114,P1,275
2115,P1,375
2116,P1,325
2117,P1,292
2118,P1,250
2119,P1,92
2120,P1,483
2121,P1,217
2122,P1,783
2123,P1,350
2124,P1,133
2125,P1,325
2126,P1,192
2127,P1,200
2128,P1,275
2129,P1,400
2130,P1,258
2131,P1,317
2132,P1,258
2133,P1,867
2134,P1,217
2135,P1,333
2136,P1,142
2137,P1,475
2138,P1,308
2139,P1,300
2140,P1,217
2141,P1,108
2142,P1,208
2143,P1,250
2144,P1,483
2145,P1,242
2146,P1,200
2147,P1,425
2148,P1,417
2149,P1,517
2150,P1,142
2151,P1,150
2152,P1,250
2153,P1,75
2154,P1,75
2155,P1,158
2156,P1,208
2157,P1,250
2158,P1,333
2159,P1,300
2160,P1,300
2161,P1,183
2162,P1,275
2163,P1,167
2164,P1,325
2165,P1,158
2166,P1,500
2167,P1,400
2168,P1,133
2169,P1,508
2170,P1,642
2171,P1,233
2172,P1,200
2173,P1,308
2174,P1,333
2175,P1,292
2176,P1,242
2177,P1,217
2178,P1,500
2179,P1,200
2180,P1,358
2181,P1,358
2182,P1,75
2183,P1,192
2184,P1,158
2185,P1,133
2186,P1,200
2187,P1,67
2188,P1,233
2189,P1,250
2190,P1,525
2191,P1,317
2192,P1,308
2193,P1,342
2194,P1,300
2195,P1,183
2196,P1,267
2197,P1,258
2198,P1,158
2199,P1,183
2200,P1,133
2201,P1,67
2202,P1,175
2203,P1,192
2204,P1,108
2205,P1,258
2206,P1,117
2207,P1,858
2208,P1,67
2209,P1,83
2210,P1,283
2211,P1,175
2212,P1,350
2213,P1,275
2214,P1,250
2215,P1,233
2216,P1,342
2217,P1,175
2218,P1,200
2219,P1,283
2220,P1,267
2221,P1,300
2222,P1,175
2223,P1,300
2224,P1,150
2225,P1,158
2226,P1,367
2227,P1,392
2228,P1,108
2229,P1,217
2230,P1,650
2231,P1,325
2232,P1,758
2233,P1,367
2234,P1,217
2235,P1,342
2236,P1,258
2237,P1,450
2238,P1,133
2239,P1,233
2240,P1,242
2241,P1,258
2242,P1,242
2243,P1,117
2244,P1,217
2245,P1,858
2246,P1,283
2247,P1,67
2248,P1,125
2249,P1,83
2250,P1,100
2251,P1,75
2252,P1,108
2253,P1,233
2254,P1,158
2255,P1,408
2256,P1,317
2257,P1,433
2258,P1,300
2259,P1,375
2260,P1,208
2261,P1,217
2262,P1,108
2263,P1,117
2264,P1,342
2265,P1,183
2266,P1,142
2267,P1,117
2268,P1,200
2269,P1,392
2270,P1,83
2271,P1,108
2272,P1,267
2273,P1,200
2274,P1,508
2275,P1,1033
2276,P1,433
2277,P1,208
2278,P1,233
2279,P1,308
2280,P1,242
2281,P1,375
2282,P1,567
2283,P1,267
2284,P1,208
2285,P1,633
2286,P1,792
2287,P1,608
2288,P1,250
2289,P1,292
2290,P1,483
2291,P1,258
2292,P1,92
2293,P1,442
2294,P1,125
2295,P1,183
2296,P1,133
2297,P1,158
2298,P1,683
2299,P1,358
2300,P1,342
2301,P1,267
2302,P1,575
2303,P1,225
2304,P1,233
2305,P1,83
2306,P1,125
2307,P1,133
2308,P1,167
2309,P1,425
2310,P1,150
2311,P1,117
2312,P1,117
2313,P1,225
2314,P1,183
2315,P1,217
2316,P1,208
2317,P1,208
2318,P1,300
2319,P1,467
2320,P1,917
2321,P1,308
2322,P1,167
2323,P1,617
2324,P1,292
2325,P1,583
2326,P1,258
2327,P1,108
2328,P1,158
2329,P1,217
2330,P1,192
2331,P1,958
2332,P1,158
2333,P1,150
2334,P1,267
2335,P1,192
2336,P1,150
2337,P1,117
2338,P1,208
2339,P1,1333
2340,P1,200
2341,P1,125
2342,P1,175
2343,P1,317
2344,P1,117
2345,P1,75
2346,P1,233
2347,P1,150
2348,P1,200
2349,P1,392
2350,P1,850
2351,P1,292
2352,P1,183
2353,P1,317
2354,P1,333
2355,P1,283
2356,P1,308
2357,P1,167
2358,P1,183
2359,P1,133
2360,P1,367
2361,P1,183
2362,P1,250
2363,P1,158
2364,P1,133
2365,P1,183
2366,P1,275
2367,P1,308
2368,P1,142
2369,P1,67
2370,P1,175
2371,P1,358
2372,P1,258
2373,P1,308
2374,P1,233
2375,P1,250
2376,P1,275
2377,P1,200
2378,P1,167
2379,P1,317
2380,P1,83
2381,P1,267
2382,P1,317
2383,P1,225
2384,P1,233
2385,P1,292
2386,P1,333
2387,P1,433
2388,P1,283
2389,P1,75
2390,P1,242
2391,P1,250
2392,P1,225
2393,P1,292
2394,P1,367
2395,P1,283
2396,P1,75
2397,P1,242
2398,P1,200
2399,P1,150
2400,P1,167
2401,P1,267
2402,P1,275
2403,P1,350
2404,P1,158
2405,P1,258
2406,P1,417
2407,P1,83
2408,P1,258
2409,P1,367
2410,P1,292
2411,P1,333
2412,P1,233
2413,P1,542
2414,P1,375
2415,P1,192
2416,P1,342
2417,P1,258
2418,P1,242
2419,P1,333
2420,P1,183
2421,P1,308
2422,P1,308
2423,P1,175
2424,P1,217
2425,P1,317
2426,P1,83
2427,P1,567
2428,P1,300
2429,P1,292
2430,P1,233
2431,P1,200
2432,P1,192
2433,P1,217
2434,P1,275
2435,P1,133
2436,P1,158
2437,P1,75
2438,P1,658
2439,P1,83
2440,P1,400
2441,P1,258
2442,P1,117
2443,P1,175
2444,P1,342
2445,P1,533
2446,P1,292
2447,P1,217
2448,P1,100
2449,P1,392
2450,P1,167
2451,P1,242
2452,P1,242
2453,P1,292
2454,P1,242
2455,P1,558
2456,P1,492
2457,P1,275
2458,P1,267
2459,P1,283
2460,P1,500
2461,P1,275
2462,P1,233
2463,P1,208
2464,P1,325
2465,P1,108
2466,P1,175
2467,P1,92
2468,P1,692
2469,P1,267
2470,P1,867
2471,P1,175
2472,P1,225
2473,P1,308
2474,P1,117
2475,P1,275
2476,P1,258
2477,P1,242
2478,P1,242
2479,P1,200
2480,P1,342
2481,P1,158
2482,P1,642
2483,P1,192
2484,P1,200
2485,P1,250
2486,P1,117
2487,P1,117
2488,P1,67
2489,P1,142
2490,P1,267
2491,P1,233
2492,P1,308
2493,P1,633
2494,P1,600
2495,P1,333
2496,P1,283
2497,P1,325
2498,P1,675
2499,P1,317
2500,P1,158
2501,P1,242
2502,P1,308
2503,P1,167
2504,P1,292
2505,P1,383
2506,P1,350
2507,P1,508
2508,P1,400
2509,P1,317
2510,P1,350
2511,P1,725
2512,P1,358
2513,P1,617
2514,P1,167
2515,P1,167
2516,P1,108
2517,P1,333
2518,P1,217
2519,P1,150
2520,P1,325
2521,P1,267
2522,P1,192
2523,P1,183
2524,P1,233
2525,P1,267
2526,P1,208
2527,P1,158
2528,P1,225
2529,P1,183
2530,P1,283
2531,P1,275
2532,P1,200
2533,P1,358
2534,P1,458
2535,P1,192
2536,P1,392
2537,P1,267
2538,P1,342
2539,P1,308
2540,P1,300
2541,P1,158
2542,P1,158
2543,P1,250
2544,P1,208
2545,P1,242
2546,P1,100
2547,P1,158
2548,P1,183
2549,P1,208
2550,P1,192
2551,P1,150
2552,P1,317
2553,P1,375
2554,P1,233
2555,P1,217
2556,P1,125
2557,P1,142
2558,P1,117
2559,P1,92
2560,P1,308
2561,P1,500
2562,P1,200
2563,P1,292
2564,P1,333
2565,P1,425
2566,P1,283
2567,P1,192
2568,P1,242
2569,P1,358
2570,P1,192
2571,P1,333
2572,P1,233
2573,P1,492
2574,P1,250
2575,P1,83
2576,P1,133
2577,P1,200
2578,P1,83
2579,P1,775
2580,P1,75
2581,P1,92
2582,P1,267
2583,P1,250
2584,P1,317
2585,P1,258
2586,P1,175
2587,P1,225
2588,P1,225
2589,P1,242
2590,P1,75
2591,P1,233
2592,P1,183
2593,P1,183
2594,P1,133
2595,P1,133
2596,P1,183
2597,P1,283
2598,P1,1075
2599,P1,733
2600,P1,375
2601,P1,200
2602,P1,342
2603,P1,208
2604,P1,317
2605,P1,158
2606,P1,83
2607,P1,383
2608,P1,258
2609,P1,642
2610,P1,175
2611,P1,317
2612,P1,108
2613,P1,208
2614,P1,167
2615,P1,475
2616,P1,83
2617,P1,267
2618,P1,525
2619,P1,258
2620,P1,192
2621,P1,542
2622,P1,342
2623,P1,433
2624,P1,175
2625,P1,183
2626,P1,242
2627,P1,242
2628,P1,208
2629,P1,167
2630,P1,250
2631,P1,175
2632,P1,242
2633,P1,92
2634,P1,208
2635,P1,142
2636,P1,225
2637,P1,367
2638,P1,292
2639,P1,517
2640,P1,200
2641,P1,283
2642,P1,283
2643,P1,208
2644,P1,633
2645,P1,217
2646,P1,358
2647,P1,300
2648,P1,233
2649,P1,325
2650,P1,200
2651,P1,300
2652,P1,217
2653,P1,325
2654,P1,192
2655,P1,142
2656,P1,142
2657,P1,250
2658,P1,208
2659,P1,308
2660,P1,283
2661,P1,308
2662,P1,208
2663,P1,258
2664,P1,350
2665,P1,233
2666,P1,325
2667,P1,342
2668,P1,150
2669,P1,208
2670,P1,242
2671,P1,225
2672,P1,433
2673,P1,175
2674,P1,400
2675,P1,292
2676,P1,392
2677,P1,350
2678,P1,375
2679,P1,275
2680,P1,267
2681,P1,392
2682,P1,383
2683,P1,150
2684,P1,225
2685,P1,175
2686,P1,133
2687,P1,167
2688,P1,142
2689,P1,158
2690,P1,250
2691,P1,75
2692,P1,475
2693,P1,133
2694,P1,392
2695,P1,167
2696,P1,175
2697,P1,317
2698,P1,367
2699,P1,517
2700,P1,408
2701,P1,300
2702,P1,158
2703,P1,250
2704,P1,258
2705,P1,350
2706,P1,250
2707,P1,367
2708,P1,317
2709,P1,350
2710,P1,250
2711,P1,150
2712,P1,175
2713,P1,242
2714,P1,133
2715,P1,142
2716,P1,242
2717,P1,317
2718,P1,483
2719,P1,217
2720,P1,425
2721,P1,83
2722,P1,642
2723,P1,258
2724,P1,217
2725,P1,258
2726,P1,175
2727,P1,242
2728,P1,117
2729,P1,233
2730,P1,125
2731,P1,167
2732,P1,200
2733,P1,142
2734,P1,125
2735,P1,242
2736,P1,258
2737,P1,133
2738,P1,625
2739,P1,192
2740,P1,67
2741,P1,150
2742,P1,225
2743,P1,208
2744,P1,192
2745,P1,200
2746,P1,342
2747,P1,150
2748,P1,258
2749,P1,133
2750,P1,225
2751,P1,267
2752,P1,217
2753,P1,150
2754,P1,358
2755,P1,133
2756,P1,517
2757,P1,233
2758,P1,167
2759,P1,158
2760,P1,125
2761,P1,250
2762,P1,292
2763,P1,392
2764,P1,167
2765,P1,367
2766,P1,267
2767,P1,225
2768,P1,175
2769,P1,208
2770,P1,233
2771,P1,225
2772,P1,175
2773,P1,150
2774,P1,125
2775,P1,358
2776,P1,300
2777,P1,92
2778,P1,283
2779,P1,233
2780,P1,183
2781,P1,233
2782,P1,367
2783,P1,167
2784,P1,267
2785,P1,83
2786,P1,267
2787,P1,175
2788,P1,217
2789,P1,208
2790,P1,75
2791,P1,167
2792,P1,475
2793,P1,133
2794,P1,175
2795,P1,275
2796,P1,200
2797,P1,283
2798,P1,292
2799,P1,233
2800,P1,217
2801,P1,242
2802,P1,167
2803,P1,325
2804,P1,150
2805,P1,83
2806,P1,158
2807,P1,217
2808,P1,242
2809,P1,192
2810,P1,225
2811,P1,342
2812,P1,108
2813,P1,108
2814,P1,217
2815,P1,267
2816,P1,358
2817,P1,317
2818,P1,300
2819,P1,158
2820,P1,200
2821,P1,250
2822,P1,108
2823,P1,208
2824,P1,242
2825,P1,83
2826,P1,192
2827,P1,133
2828,P1,192
2829,P1,175
2830,P1,200
2831,P1,67
2832,P1,267
2833,P1,633
2834,P1,300
2835,P1,133
2836,P1,175
2837,P1,300
2838,P1,308
2839,P1,250
2840,P1,225
2841,P1,158
2842,P1,200
2843,P1,375
2844,P1,67
2845,P1,67
2846,P1,167
2847,P1,183
2848,P1,200
2849,P1,367
2850,P1,250
2851,P1,242
2852,P1,267
2853,P1,175
2854,P1,258
2855,P1,308
2856,P1,325
2857,P1,183
2858,P1,283
2859,P1,350
2860,P1,167
2861,P1,192
2862,P1,117
2863,P1,267
2864,P1,333
2865,P1,308
2866,P1,150
2867,P1,433
2868,P1,308
2869,P1,308
2870,P1,458
2871,P1,242
2872,P1,183
2873,P1,258
2874,P1,358
2875,P1,308
2876,P1,867
2877,P1,233
2878,P1,258
2879,P1,150
2880,P1,92
2881,P1,158
2882,P1,167
2883,P1,183
2884,P1,158
2885,P1,292
2886,P1,292
2887,P1,308
2888,P1,542
2889,P1,275
2890,P1,508
2891,P1,267
2892,P1,233
2893,P1,258
2894,P1,175
2895,P1,358
2896,P1,1150
2897,P1,108
2898,P1,308
2899,P1,167
2900,P1,225
2901,P1,150
2902,P1,358
2903,P1,508
2904,P1,150
2905,P1,208
2906,P1,283
2907,P1,250
2908,P1,217
2909,P1,208
2910,P1,208
2911,P1,217
2912,P1,225
2913,P1,158
2914,P1,292
2915,P1,167
2916,P1,742
2917,P1,642
2918,P1,183
2919,P1,208
2920,P1,275
2921,P1,292
2922,P1,325
2923,P1,83
2924,P1,325
2925,P1,158
2926,P1,108
2927,P1,258
2928,P1,750
2929,P1,158
2930,P1,117
2931,P1,133
2932,P1,175
2933,P1,267
2934,P1,433
2935,P1,117
2936,P1,142
2937,P1,175
2938,P1,317
2939,P1,317
2940,P1,242
2941,P1,150
2942,P1,283
2943,P1,117
2944,P1,200
2945,P1,233
2946,P1,133
2947,P1,200
2948,P1,100
2949,P1,258
2950,P1,600
2951,P1,250
2952,P1,242
2953,P1,150
2954,P1,383
2955,P1,200
2956,P1,142
2957,P1,300
2958,P1,250
2959,P1,233
2960,P1,492
2961,P1,200
2962,P1,275
2963,P1,75
2964,P1,1042
2965,P1,492
2966,P1,108
2967,P1,192
2968,P1,392
2969,P1,317
2970,P1,133
2971,P1,292
2972,P1,117
2973,P1,233
2974,P1,1867
2975,P1,175
2976,P1,108
2977,P1,208
2978,P1,225
2979,P1,442
2980,P1,125
2981,P1,242
2982,P1,333
2983,P1,192
2984,P1,275
2985,P1,117
2986,P1,192
2987,P1,108
2988,P1,208
2989,P1,208
2990,P1,308
2991,P1,142
2992,P1,217
2993,P1,83
2994,P1,142
2995,P1,158
2996,P1,75
2997,P1,183
2998,P1,367
2999,P1,192
3000,P1,183
3001,P1,217
3002,P1,783
3003,P1,167
3004,P1,250
3005,P1,217
3006,P1,167
3007,P1,175
3008,P1,217
3009,P1,525
3010,P1,100
3011,P1,458
3012,P1,208
3013,P1,975
3014,P1,183
3015,P1,167
3016,P1,267
3017,P1,75
3018,P1,150
3019,P1,133
3020,P1,225
3021,P1,217
3022,P1,292
3023,P1,292
3024,P1,450
3025,P1,192
3026,P1,350
3027,P1,458
3028,P1,242
3029,P1,275
3030,P1,333
3031,P1,292
3032,P1,367
3033,P1,200
3034,P1,125
3035,P1,217
3036,P1,275
3037,P1,225
3038,P1,142
3039,P1,300
3040,P1,842
3041,P1,283
3042,P1,408
3043,P1,183
3044,P1,442
3045,P1,425
3046,P1,208
3047,P1,92
3048,P1,233
3049,P1,450
3050,P1,325
3051,P1,183
3052,P1,325
3053,P1,383
3054,P1,167
3055,P1,333
3056,P1,517
3057,P1,283
3058,P1,458
3059,P1,392
3060,P1,267
3061,P1,383
3062,P1,308
3063,P1,317
3064,P1,358
3065,P1,575
3066,P1,150
3067,P1,100
3068,P1,158
3069,P1,183
3070,P1,275
3071,P1,750
3072,P1,200
3073,P1,192
3074,P1,375
3075,P1,117
3076,P1,108
3077,P1,292
3078,P1,108
3079,P1,142
3080,P1,75
3081,P1,100
3082,P1,275
3083,P1,108
3084,P1,100
3085,P1,75
3086,P1,158
3087,P1,142
3088,P1,1600
3089,P1,200
3090,P1,242
3091,P1,275
3092,P1,225
3093,P1,183
3094,P1,108
3095,P1,375
3096,P1,75
3097,P1,200
3098,P1,250
3099,P1,417
3100,P1,158
3101,P1,117
3102,P1,117
3103,P1,83
3104,P1,83
3105,P1,225
3106,P1,392
3107,P1,158
3108,P1,175
3109,P1,575
3110,P1,708
3111,P1,208
3112,P1,217
3113,P1,225
3114,P1,367
3115,P1,367
3116,P1,75
3117,P1,300
3118,P1,742
3119,P1,217
3120,P1,375
3121,P1,350
3122,P1,183
3123,P1,467
3124,P1,208
3125,P1,192
3126,P1,167
3127,P1,250
3128,P1,300
3129,P1,300
3130,P1,275
3131,P1,292
3132,P1,483
3133,P1,758
3134,P1,383
3135,P1,208
3136,P1,308
3137,P1,592
3138,P1,225
3139,P1,183
3140,P1,300
3141,P1,308
3142,P1,383
3143,P1,167
3144,P1,325
3145,P1,292
3146,P1,250
3147,P1,275
3148,P1,242
3149,P1,975
3150,P1,225
3151,P1,292
3152,P1,317
3153,P1,275
3154,P1,217
3155,P1,325
3156,P1,300
3157,P1,367
3158,P1,250
3159,P1,258
3160,P1,133
3161,P1,217
3162,P1,158
3163,P1,225
3164,P1,217
3165,P1,267
3166,P1,358
3167,P1,167
3168,P1,267
3169,P1,267
3170,P1,233
3171,P1,333
3172,P1,825
3173,P1,300
3174,P1,292
3175,P1,300
3176,P1,317
3177,P1,158
3178,P1,317
3179,P1,175
3180,P1,108
3181,P1,208
3182,P1,200
3183,P1,208
3184,P1,175
3185,P1,133
3186,P1,250
3187,P1,200
3188,P1,217
3189,P1,233
3190,P1,317
3191,P1,292
3192,P1,317
3193,P1,167
3194,P1,300
3195,P1,275
3196,P1,183
3197,P1,350
3198,P1,75
3199,P1,83
3200,P1,742
3201,P1,100
3202,P1,67
3203,P1,150
3204,P1,267
3205,P1,92
3206,P1,142
3207,P1,467
3208,P1,283
3209,P1,158
3210,P1,117
3211,P1,283
3212,P1,150
3213,P1,267
3214,P1,658
3215,P1,208
3216,P1,483
3217,P1,217
3218,P1,242
3219,P1,283
3220,P1,283
3221,P1,117
3222,P1,142
3223,P1,217
3224,P1,158
3225,P1,375
3226,P1,333
3227,P1,358
3228,P1,225
3229,P1,242
3230,P1,175
3231,P1,242
3232,P1,242
3233,P1,308
3234,P1,242
3235,P1,225
3236,P1,183
3237,P1,150
3238,P1,925
3239,P1,633
3240,P1,258
3241,P1,383
3242,P1,67
3243,P1,283
3244,P1,217
3245,P1,475
3246,P1,133
3247,P1,283
3248,P1,242
3249,P1,325
3250,P1,167
3251,P1,350
3252,P1,300
3253,P1,258
3254,P1,125
3255,P1,192
3256,P1,100
3257,P1,108
3258,P1,300
3259,P1,275
3260,P1,558
3261,P1,217
3262,P1,200
3263,P1,308
3264,P1,283
3265,P1,250
3266,P1,158
3267,P1,150
3268,P1,217
3269,P1,342
3270,P1,175
3271,P1,300
3272,P1,217
3273,P1,150
3274,P1,375
3275,P1,283
3276,P1,400
3277,P1,350
3278,P1,467
3279,P1,342
3280,P1,133
3281,P1,300
3282,P1,133
3283,P1,225
3284,P1,242
3285,P1,150
3286,P1,92
3287,P1,342
3288,P1,208
3289,P1,183
3290,P1,350
3291,P1,208
3292,P1,283
3293,P1,208
3294,P1,158
3295,P1,633
3296,P1,150
3297,P1,67
3298,P1,183
3299,P1,183
3300,P1,125
3301,P1,233
3302,P1,442
3303,P1,183
3304,P1,283
3305,P1,133
3306,P1,375
3307,P1,367
3308,P1,292
3309,P1,250
3310,P1,442
3311,P1,200
3312,P1,250
3313,P1,1183
3314,P1,250
3315,P1,133
3316,P1,242
3317,P1,258
3318,P1,175
3319,P1,250
3320,P1,108
3321,P1,192
3322,P1,150
3323,P1,342
3324,P1,208
3325,P1,217
3326,P1,208
3327,P1,400
3328,P1,242
3329,P1,308
3330,P1,267
3331,P1,200
3332,P1,475
3333,P1,217
3334,P1,283
3335,P1,225
3336,P1,242
3337,P1,458
3338,P1,75
3339,P1,392
3340,P1,1050
3341,P1,133
3342,P1,175
3343,P1,350
3344,P1,150
3345,P1,200
3346,P1,200
3347,P1,125
3348,P1,575
3349,P1,383
3350,P1,92
3351,P1,217
3352,P1,175
3353,P1,242
3354,P1,308
3355,P1,142
3356,P1,717
3357,P1,567
3358,P1,242
3359,P1,267
3360,P1,317
3361,P1,258
3362,P1,192
3363,P1,300
3364,P1,242
3365,P1,233
3366,P1,292
3367,P1,508
3368,P1,250
3369,P1,117
3370,P1,175
3371,P1,83
3372,P1,117
3373,P1,333
3374,P1,100
3375,P1,125
3376,P1,108
3377,P1,142
3378,P1,158
3379,P1,100
3380,P1,208
3381,P1,158
3382,P1,300
3383,P1,308
3384,P1,967
3385,P1,283
3386,P1,542
3387,P1,550
3388,P1,317
3389,P1,608
3390,P1,925
3391,P1,258
3392,P1,175
3393,P1,783
3394,P1,1083
3395,P1,250
3396,P1,317
3397,P1,158
3398,P1,375
3399,P1,400
3400,P1,242
3401,P1,233
3402,P1,450
3403,P1,267
3404,P1,117
3405,P1,383
3406,P1,567
3407,P1,558
3408,P1,425
3409,P1,375
3410,P1,283
3411,P1,150
3412,P1,333
3413,P1,217
3414,P1,217
3415,P1,308
3416,P1,208
3417,P1,892
3418,P1,567
3419,P1,217
3420,P1,200
3421,P1,575
3422,P1,175
3423,P1,808
3424,P1,258
3425,P1,358
3426,P1,192
3427,P1,233
3428,P1,367
3429,P1,158
3430,P1,183
3431,P1,200
3432,P1,192
3433,P1,792
3434,P1,375
3435,P1,367
3436,P1,142
3437,P1,208
3438,P1,200
3439,P1,200
3440,P1,125
3441,P1,325
3442,P1,308
3443,P1,500
3444,P1,467
3445,P1,208
3446,P1,158
3447,P1,225
3448,P1,425
3449,P1,267
3450,P1,392
3451,P1,83
3452,P1,142
3453,P1,325
3454,P1,133
3455,P1,175
3456,P1,292
3457,P1,158
3458,P1,75
3459,P1,292
3460,P1,367
3461,P1,158
3462,P1,100
3463,P1,625
3464,P1,175
3465,P1,442
3466,P1,117
3467,P1,192
3468,P1,150
3469,P1,150
3470,P1,175
3471,P1,250
3472,P1,233
3473,P1,342
3474,P1,250
3475,P1,533
3476,P1,267
3477,P1,217
3478,P1,150
3479,P1,108
3480,P1,108
3481,P1,200
3482,P1,83
3483,P1,192
3484,P1,700
3485,P1,900
3486,P1,350
3487,P1,258
3488,P1,217
3489,P1,75
3490,P1,742
3491,P1,275
3492,P1,125
3493,P1,442
3494,P1,142
3495,P1,83
3496,P1,133
3497,P1,133
3498,P1,475
3499,P1,125
3500,P1,175
3501,P1,175
3502,P1,175
3503,P1,458
3504,P1,175
3505,P1,292
3506,P1,392
3507,P1,258
3508,P1,183
3509,P1,125
3510,P1,225
3511,P1,392
3512,P1,175
3513,P1,100
3514,P1,183
3515,P1,108
3516,P1,733
3517,P1,150
3518,P1,200
3519,P1,317
3520,P1,308
3521,P1,400
3522,P1,325
3523,P1,350
3524,P1,458
3525,P1,192
3526,P1,200
3527,P1,217
3528,P1,292
3529,P1,125
3530,P1,150
3531,P1,250
3532,P1,83
3533,P1,142
3534,P1,100
3535,P1,433
3536,P1,650
3537,P1,1100
3538,P1,308
3539,P1,75
3540,P1,67
3541,P1,158
3542,P1,317
3543,P1,383
3544,P1,117
3545,P1,250
3546,P1,358
3547,P1,308
3548,P1,192
3549,P1,183
3550,P1,217
3551,P1,242
3552,P1,242
3553,P1,183
3554,P1,258
3555,P1,258
3556,P1,233
3557,P1,242
3558,P1,133
3559,P1,225
3560,P1,250
3561,P1,325
3562,P1,183
3563,P1,375
3564,P1,200
3565,P1,750
3566,P1,267
3567,P1,267
3568,P1,267
3569,P1,167
3570,P1,158
3571,P1,217
3572,P1,625
3573,P1,75
3574,P1,142
3575,P1,367
3576,P1,433
3577,P1,400
3578,P1,267
3579,P1,108
3580,P1,275
3581,P1,258
3582,P1,158
3583,P1,425
3584,P1,250
3585,P1,283
3586,P1,308
3587,P1,150
3588,P1,75
3589,P1,67
3590,P1,300
3591,P1,125
3592,P1,108
3593,P1,225
3594,P1,117
3595,P1,1117
3596,P1,133
3597,P1,483
3598,P1,133
3599,P1,133
3600,P1,292
3601,P1,858
3602,P1,200
3603,P1,283
3604,P1,192
3605,P1,267
3606,P1,192
3607,P1,200
3608,P1,117
3609,P1,133
3610,P1,325
3611,P1,142
